0.0915757919449569,0.0864312151063887,0.0899012436007264,0.110495813933714,0.115354330491486,0.116360260108472,0.115653535309609,0.11898792826813,0.121127873016938,0.11874092400218,0.113110020884513,0.0903550407922893,0.0919752284117528,0.0843229253251768,0.0900930882743411,0.10314557609942,0.110480015013306,0.117623929022235,0.116260105797596,0.11750296203278,0.119305372217434,0.124526144084821,0.109805126698755,0.0888473317568917,0
0.0995891150691009,0.0866721242035726,0.0894296746032596,0.113041128700894,0.119222197736186,0.116058689180266,0.116351593203798,0.116988504339606,0.116611366194719,0.121577625931128,0.106905861283368,0.0901268330643336,0.0921518272141082,0.0872200384654613,0.0891789847926591,0.10577940089123,0.112300893286041,0.120724880343939,0.116827481914211,0.117252537087666,0.124002375598226,0.118061077655354,0.108177474746862,0.0892209433896091,0
0.095722291497137,0.0839425247025409,0.0901516640578509,0.109540425825327,0.114769283591305,0.116282029677832,0.114988360469928,0.119818109191874,0.124413196489415,0.118052366428918,0.104734682463272,0.0835163980658378,0.100382025601295,0.0818758134317335,0.0888202329240723,0.0993949064438393,0.114800652444608,0.120967171140373,0.1148828784529,0.115773333707032,0.125477009023789,0.11811041403808,0.113412360075045,0.087083535769112,0
0.105057502711279,0.0877786945952117,0.0920028845535895,0.110206198574931,0.119325387361613,0.114387607620789,0.112225558916222,0.122009223068002,0.12388088734665,0.120366387962384,0.11076506502069,0.0927326942768857,0.0889847641009133,0.0882067811885469,0.0898771700813333,0.104696210610928,0.113719103788618,0.117144995608917,0.117084903707596,0.114047236149549,0.12232039287074,0.11561689974877,0.1141258848046,0.097192377676771,0
0.0987533750828722,0.087921049885732,0.0913224145913715,0.106603815033146,0.117059325028606,0.118701548611905,0.113508353805295,0.120140087832828,0.123468216067619,0.119831233505749,0.113172562396427,0.0935275206404623,0.101588042035724,0.0833746951626723,0.087725048481026,0.10454482345398,0.110226859631,0.119104769054954,0.115307033177556,0.111820682993855,0.120474122958533,0.123145135314304,0.117836310914293,0.0982432758630542,0
0.0865530649090612,0.0853974378793563,0.091655517374401,0.107681426692873,0.118983366447134,0.119635015473171,0.117766171790571,0.119128534051415,0.126785310173845,0.116818587977763,0.114147514179123,0.0948723024606899,0.0929839543849561,0.0838828652030216,0.0883289613597326,0.102098765742213,0.112329129532901,0.114631105032635,0.110515163232527,0.116961519157106,0.118924801031003,0.12723492496173,0.121294895504228,0.0990675252536662,0
0.0953905303903284,0.0838975591492088,0.0936430919014186,0.0990874103402033,0.111539111479818,0.113881147396772,0.112793844424495,0.120004566589201,0.130106472990004,0.116612045246642,0.114581436585584,0.092571351763048,0.09876360821683,0.0844425325719863,0.0916073813228364,0.100167574261778,0.113351149444806,0.119125836450714,0.116656294767547,0.120810758398676,0.116598195252042,0.129436920248651,0.121902326517322,0.104944674325426,0
0.0770820193534004,0.0871774176286376,0.0901846141298207,0.108091393367012,0.113744952709108,0.113437233589496,0.113057503713481,0.11699217205844,0.122895099331147,0.114959224460768,0.110325042810823,0.0880839983273943,0.0953247275438766,0.0888305578880461,0.0884529701350031,0.103721257860728,0.112556793845579,0.115620471997091,0.117371343431086,0.114752987829045,0.118558673066067,0.128371746087074,0.120533860264055,0.105801731589474,0
0.0963459341365303,0.0819582590855386,0.0900868704311529,0.105906236026492,0.115224448917,0.115675904872234,0.119136799138217,0.119261299551019,0.120850254026536,0.120065083102868,0.117860732928725,0.0968432479966188,0.0888718887280475,0.0830325851559487,0.0903490337857747,0.098859062755596,0.113054713457848,0.118407203270106,0.114946869786206,0.115921342223793,0.120525255461364,0.12917238110766,0.121033471437309,0.0906218372786426,0
0.0832855955060596,0.0849629872754832,0.0902390415200313,0.111068255223723,0.11993166219318,0.114982500801272,0.114686469675281,0.119872544002949,0.118937757295014,0.117475607909554,0.107979228191764,0.0933051882013257,0.0925137169251954,0.0874623989468472,0.0896475112463454,0.107629180629044,0.114546909531782,0.117311684485783,0.117157835746316,0.122061111715413,0.128499042309474,0.115756903070961,0.113754352377895,0.0900619384074408,0
0.0846133048458463,0.0868999413400129,0.0911986975735224,0.110156612865068,0.115476275239216,0.114106769078922,0.121736053703426,0.123878567868912,0.118849046594574,0.120204965537937,0.105381983724403,0.0885587406041362,0.0846597853559224,0.0821639977057785,0.0895034967700188,0.103423648002637,0.114141266875083,0.117268085033943,0.116291448993189,0.116483342779564,0.127677438531945,0.123913536217914,0.118318125982109,0.0904435991602015,0
0.0866352784286227,0.0879185237489876,0.0904010958967021,0.111216848696435,0.116561930233979,0.114380867417225,0.115266963993307,0.123031207772907,0.11957371596726,0.114487632749311,0.112840510130574,0.105400448004007,0.0910945322930483,0.0880655056395053,0.0874422304097285,0.104065757625586,0.114160715733348,0.11650726877495,0.112696746050843,0.115155724748653,0.115799217079373,0.116698739726085,0.11931926583636,0.105687517133129,0
0.0834235824735653,0.0870952970221453,0.0903532933083174,0.106042955842621,0.11669144083347,0.116741379704683,0.119695666371903,0.119552781965635,0.115744785374631,0.118955185502482,0.107684186071501,0.0877363876043116,0.0981165842393413,0.0845204089909234,0.0881797790826341,0.104475034504207,0.111635303332651,0.117464675779603,0.112616615810179,0.113445872789427,0.127192619086831,0.116888654603134,0.117567529541616,0.105424207539179,0
